,PosSite_Di,NegSite_Di,Local-Stru,Local-Quat,Local-Qu_1,Local-Qu_2,Quaternary,Quaterna_1,GeodeticSt,Quaterna_2,FaultRecen,FaultSlipD,Earthquake,HorizGravi,HorizMagne,GravityDen,MagneticDe,Heatflow,Geochemist,Local-St_1,Local-Qu_3,Local-Qu_4,Local-Qu_5,Quaterna_3,HorizGra_1,Geodetic_1,Quaterna_4,FaultRec_1,Earthqua_1,Heatflow_E,HorizGra_2,HorizMag_1,Hillshade-,DEM-30m,Fairway
115795,15722.3254158,396.03844248,0.0,0.0,0.0,0.0,0,10,0.815823,-2.47523,1.87579,0.819231,1.19033,0.0043847,2.8e-06,10,28,73.7911987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.458299,0.740535,0.419829,0.210491,0.399534,20.6641006,0.713014,2,184,1672,38.5651016
115796,15827.7917068,640.44315984,0.0,0.0,0.0,0.0,0,10,0.815823,-2.47523,1.87579,0.818543,1.16137,0.0047155,2.8e-06,8,28,73.7828979,-9999.0,0.0,0.0,0.0,0.0,0.1,0.502959,0.740535,0.419829,0.210491,0.401492,20.6616001,0.687549,2,184,1677,38.8198013
115797,15936.482176,887.96871231,0.0,0.0,0.0,0.0,0,9,0.815823,-2.47523,1.87579,0.817859,1.16137,0.0049388,2.8e-06,7,28,73.7733994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.537779,0.740535,0.419829,0.210491,0.401492,20.6597004,0.700282,2,184,1684,39.0563011
116738,14804.1736091,909.30367513,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.817349,1.55023,0.0026559,6.7e-06,12,27,73.8317032,-9999.0,0.0,0.0,0.0,0.0,0.1,0.390357,0.757167,0.500713,0.253046,0.375205,20.7663994,0.420169,2,179,1638,38.537899
116739,14760.2855691,664.95654119,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.817702,1.52504,0.0027162,6.7e-06,11,26,73.8303986,-9999.0,0.0,0.0,0.0,0.0,0.1,0.405706,0.757167,0.506492,0.256074,0.376907,20.7642002,0.407437,2,179,1638,38.600399
116740,14720.5130316,427.20162656,0.0,0.0,0.0,0.0,0,24,0.89693,-2.7381301,1.93581,0.817684,1.52504,0.0028342,6.7e-06,11,26,73.8304977,-9999.0,0.0,0.0,0.0,0.0,0.1,0.425862,0.756002,0.512597,0.259272,0.376907,20.7612991,0.471099,2,179,1636,38.7388
116741,14684.889436,218.71272893,0.0,0.0,0.0,0.0,0,25,0.89693,-2.7381301,1.93581,0.817979,1.51188,0.0030353,6.7e-06,11,26,73.8317032,-9999.0,0.0,0.0,0.0,0.0,0.1,0.425862,0.756002,0.519017,0.262634,0.377797,20.7576008,0.394704,2,179,1636,38.7162018
116742,14653.4450414,195.36961345,0.0,0.0,0.0,0.0,0,26,0.892665,-2.7102699,1.92032,0.817792,1.51188,0.0033241,6.6e-06,10,26,73.8335037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.44522,0.756002,0.525358,0.265954,0.377797,20.7534008,0.432901,2,179,1636,38.9399986
116743,14626.206802,391.79498966,0.0,0.0,0.0,0.0,0,26,0.892665,-2.7102699,1.92032,0.817503,1.51188,0.0036658,6.6e-06,10,26,73.8351974,-9999.0,0.0,0.0,0.0,0.0,0.1,0.44522,0.756002,0.532002,0.269429,0.377797,20.7493992,0.445634,2,179,1635,38.9399986
116744,14603.1982541,627.5646118,0.0,0.0,0.0,0.0,0,27,0.892665,-2.7102699,1.92032,0.817955,1.51188,0.0039965,6.5e-06,9,26,73.8365021,-9999.0,0.0,0.0,0.0,0.0,0.1,0.457791,0.754732,0.538935,0.273056,0.377797,20.7458,0.420169,2,179,1635,39.0259018
116745,14584.4394161,871.30440722,0.0,0.0,0.0,0.0,0,28,0.892665,-2.7102699,1.92032,0.818556,1.49831,0.0042546,6.4e-06,9,26,73.8375015,-9999.0,0.0,0.0,0.0,0.0,0.1,0.462028,0.754732,0.546149,0.276827,0.378714,20.7427006,0.483831,2,179,1634,39.031601
116770,15480.3978926,880.24785079,0.0,0.0,0.0,0.0,0,13,0.8341,-2.5079601,1.8592401,0.822041,1.24304,0.0016853,3.4e-06,23,27,73.8330994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.239899,0.745418,0.430217,0.215977,0.395971,20.6755009,0.649352,2,181,1644,37.1976013
116771,15567.4401475,634.94666854,0.0,0.0,0.0,0.0,0,12,0.8341,-2.5079601,1.8592401,0.82143,1.24304,0.0022072,3.4e-06,21,27,73.8311996,-9999.0,0.0,0.0,0.0,0.0,0.1,0.306489,0.743038,0.428113,0.214866,0.395971,20.6707993,0.662085,2,181,1647,37.6753006
116772,15657.9905026,395.57333701,0.0,0.0,0.0,0.0,0,12,0.8341,-2.5079601,1.8592401,0.821144,1.24304,0.0027097,3.4e-06,18,27,73.8284988,-9999.0,0.0,0.0,0.0,0.0,0.1,0.369024,0.743038,0.426469,0.213998,0.395971,20.6664009,0.687549,2,183,1652,38.1119003
116773,15751.988459,186.54559232,0.0,0.0,0.0,0.0,0,11,0.8341,-2.5079601,1.8592401,0.820789,1.24304,0.0031885,3.5e-06,16,27,73.8246994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.369024,0.743038,0.425291,0.213376,0.395971,20.6623001,0.687549,2,183,1658,38.1119003
116774,15849.3726767,195.24408077,0.0,0.0,0.0,0.0,0,11,0.815823,-2.47523,1.87579,0.819553,1.2174799,0.003634,3.5e-06,14,28,73.8199005,-9999.0,0.0,0.0,0.0,0.0,0.1,0.424738,0.743038,0.424582,0.213002,0.397698,20.6587009,0.725747,2,183,1663,38.382
116775,15950.0811308,407.97211196,0.0,0.0,0.0,0.0,0,11,0.815823,-2.47523,1.87579,0.818922,1.2174799,0.0040291,3.4e-06,12,28,73.813797,-9999.0,0.0,0.0,0.0,0.0,0.1,0.424738,0.740535,0.424346,0.212878,0.397698,20.6555996,0.751211,2,184,1669,38.382
116776,16054.0512617,647.89060589,0.0,0.0,0.0,0.0,0,11,0.815823,-2.47523,1.87579,0.818093,1.16137,0.0043503,3.4e-06,10,28,73.8062973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.472247,0.740535,0.424346,0.212878,0.401492,20.6529999,0.725747,2,185,1677,38.6105995
116777,16161.2201193,893.35504155,0.0,0.0,0.0,0.0,0,10,0.815823,-2.47523,1.87579,0.817603,1.16137,0.0045774,3.4e-06,8,28,73.7975006,-9999.0,0.0,0.0,0.0,0.0,0.1,0.511271,0.740535,0.424346,0.212878,0.401492,20.6508007,0.738479,2,185,1683,38.8763008
117718,15049.9876361,985.6454508700001,0.0,0.0,0.0,0.0,0,22,0.89693,-2.7381301,1.93581,0.816688,1.55023,0.0026897,6.5e-06,12,27,73.8513031,-9999.0,0.0,0.0,0.0,0.0,0.1,0.401288,0.758017,0.494462,0.249768,0.375205,20.7614002,0.420169,2,179,1639,38.6132011
117719,15006.8185062,766.04894288,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.817549,1.52504,0.002757,6.5e-06,12,27,73.8498993,-9999.0,0.0,0.0,0.0,0.0,0.1,0.415252,0.758017,0.500312,0.252835,0.376907,20.7591991,0.407437,2,179,1638,38.6660004
117720,14967.7010764,571.98340094,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.817889,1.52504,0.0028751,6.5e-06,12,27,73.8497009,-9999.0,0.0,0.0,0.0,0.0,0.1,0.433211,0.75697,0.506492,0.256074,0.376907,20.7562008,0.445634,2,179,1637,38.7891998
117721,14932.6671879,438.74712422,0.0,0.0,0.0,0.0,0,24,0.89693,-2.7381301,1.93581,0.818244,1.52504,0.0030625,6.5e-06,12,26,73.8507004,-9999.0,0.0,0.0,0.0,0.0,0.1,0.433211,0.75697,0.512597,0.259272,0.376907,20.7523994,0.432901,2,179,1637,38.7891998
117722,14901.745642,427.5898351,0.0,0.0,0.0,0.0,0,25,0.892665,-2.7102699,1.92032,0.818548,1.51188,0.0033219,6.4e-06,11,26,73.8523026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.450908,0.75697,0.519017,0.262634,0.377797,20.7481003,0.420169,2,179,1636,38.9789009
117723,14874.9620844,546.04678842,0.0,0.0,0.0,0.0,0,26,0.892665,-2.7102699,1.92032,0.818335,1.51188,0.0036272,6.4e-06,10,26,73.8536987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.450908,0.75697,0.52574,0.266153,0.377797,20.7441998,0.445634,2,180,1636,38.9789009
117724,14852.3389015,733.82635766,0.0,0.0,0.0,0.0,0,26,0.892665,-2.7102699,1.92032,0.81785,1.51188,0.0039294,6.3e-06,10,26,73.8547974,-9999.0,0.0,0.0,0.0,0.0,0.1,0.463333,0.755808,0.532756,0.269824,0.377797,20.7406998,0.432901,2,179,1636,39.0638008
117725,14833.8951283,950.70245149,0.0,0.0,0.0,0.0,0,27,0.892665,-2.7102699,1.92032,0.819372,1.51188,0.0041788,6.2e-06,9,26,73.8554001,-9999.0,0.0,0.0,0.0,0.0,0.1,0.468537,0.755808,0.540051,0.273639,0.377797,20.7376003,0.458366,2,179,1634,39.0993004
117750,15715.638406,953.64095709,0.0,0.0,0.0,0.0,0,14,0.8341,-2.5079601,1.8592401,0.82206,1.24304,0.0015168,4.1e-06,24,26,73.8526001,-9999.0,0.0,0.0,0.0,0.0,0.1,0.208051,0.744644,0.435088,0.218547,0.395971,20.6679001,0.63662,2,182,1644,36.9600983
117751,15801.3848869,733.3158038,0.0,0.0,0.0,0.0,0,13,0.8341,-2.5079601,1.8592401,0.82174,1.24304,0.0020066,4.1e-06,23,26,73.8515015,-9999.0,0.0,0.0,0.0,0.0,0.1,0.272594,0.744644,0.433007,0.217449,0.395971,20.6629009,0.662085,2,183,1648,37.4343987
117752,15890.6021968,539.51187306,0.0,0.0,0.0,0.0,0,13,0.8341,-2.5079601,1.8592401,0.821146,1.24304,0.0024748,4.1e-06,21,26,73.8494034,-9999.0,0.0,0.0,0.0,0.0,0.1,0.33507,0.744644,0.431382,0.216592,0.395971,20.6583004,0.687549,2,183,1652,37.8758011
117753,15983.2322141,411.57508942,0.0,0.0,0.0,0.0,0,12,0.8341,-2.5079601,1.8592401,0.820343,1.24304,0.0029201,4.2e-06,18,26,73.846199,-9999.0,0.0,0.0,0.0,0.0,0.1,0.33507,0.743038,0.430217,0.215977,0.395971,20.6541004,0.687549,2,183,1657,37.8758011
117754,16079.2159586,415.58999903,0.0,0.0,0.0,0.0,0,12,0.815823,-2.47523,1.87579,0.819591,1.2174799,0.0033369,4.2e-06,16,27,73.8421021,-9999.0,0.0,0.0,0.0,0.0,0.1,0.392068,0.743038,0.429517,0.215607,0.397698,20.6502991,0.738479,2,184,1662,38.157299
117755,16178.4937394,548.66751349,0.0,0.0,0.0,0.0,0,12,0.815823,-2.47523,1.87579,0.818956,1.2174799,0.0037116,4.2e-06,14,27,73.8367004,-9999.0,0.0,0.0,0.0,0.0,0.1,0.392068,0.740535,0.429283,0.215484,0.397698,20.6469994,0.738479,2,185,1669,38.157299
117756,16281.0052979,744.55156532,0.0,0.0,0.0,0.0,0,12,0.815823,-2.47523,1.87579,0.817815,1.19033,0.0040247,4.2e-06,12,27,73.8300018,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442094,0.740535,0.429283,0.215484,0.399534,20.6441002,0.738479,2,184,1675,38.4542999
117757,16386.6899446,965.7525700100001,0.0,0.0,0.0,0.0,0,11,0.815823,-2.47523,1.87579,0.816882,1.19033,0.0042576,4.1e-06,10,28,73.8219986,-9999.0,0.0,0.0,0.0,0.0,0.1,0.484931,0.740535,0.429283,0.215484,0.399534,20.6417999,0.738479,2,184,1682,38.7467995
118699,15253.4643041,925.47002334,0.0,0.0,0.0,0.0,0,22,0.89693,-2.7381301,1.93581,0.817115,1.55023,0.0028049,6.3e-06,13,27,73.8693008,-9999.0,0.0,0.0,0.0,0.0,0.1,0.415252,0.758017,0.494462,0.249768,0.375205,20.7542,0.420169,2,179,1640,38.709301
118700,15214.9810092,772.54695143,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.81778,1.52504,0.002921,6.3e-06,13,27,73.8690033,-9999.0,0.0,0.0,0.0,0.0,0.1,0.433211,0.75697,0.500312,0.252835,0.376907,20.7511005,0.432901,2,179,1639,38.7891998
118701,15180.5178088,679.82558074,0.0,0.0,0.0,0.0,0,23,0.89693,-2.7381301,1.93581,0.818341,1.52504,0.0030943,6.2e-06,13,27,73.8697968,-9999.0,0.0,0.0,0.0,0.0,0.1,0.433211,0.75697,0.506492,0.256074,0.376907,20.7472,0.445634,2,179,1638,38.7891998
118702,15150.1021375,672.67885971,0.0,0.0,0.0,0.0,0,24,0.892665,-2.7102699,1.92032,0.818527,1.52504,0.0033265,6.2e-06,12,26,73.8712006,-9999.0,0.0,0.0,0.0,0.0,0.1,0.450908,0.75697,0.512988,0.259477,0.376907,20.7429008,0.432901,2,179,1637,39.0014992
118703,15123.7584154,753.54553702,0.0,0.0,0.0,0.0,0,25,0.892665,-2.7102699,1.92032,0.819025,1.51188,0.0035984,6.2e-06,11,26,73.8722992,-9999.0,0.0,0.0,0.0,0.0,0.1,0.450908,0.75697,0.51979,0.263039,0.377797,20.7390003,0.458366,2,179,1636,38.9789009
118704,15101.5079526,898.97992437,0.0,0.0,0.0,0.0,0,26,0.892665,-2.7102699,1.92032,0.819634,1.51188,0.0038732,6.1e-06,10,26,73.8730011,-9999.0,0.0,0.0,0.0,0.0,0.1,0.463333,0.755808,0.526884,0.266752,0.377797,20.7355995,0.445634,2,179,1637,39.0638008
118731,16035.8141652,892.94281134,0.0,0.0,0.0,0.0,0,14,0.8341,-2.5079601,1.8592401,0.821478,1.24304,0.0018521,4.9e-06,25,25,73.8719025,-9999.0,0.0,0.0,0.0,0.0,0.1,0.272594,0.744644,0.438305,0.220243,0.395971,20.6550007,0.674817,2,182,1648,37.4343987
118732,16123.7343619,742.06998146,0.0,0.0,0.0,0.0,0,14,0.8341,-2.5079601,1.8592401,0.820938,1.24304,0.0022839,4.9e-06,23,25,73.8703995,-9999.0,0.0,0.0,0.0,0.0,0.1,0.33507,0.744644,0.436699,0.219396,0.395971,20.6501999,0.662085,2,183,1652,37.8758011
118733,16215.0326428,654.97240434,0.0,0.0,0.0,0.0,0,13,0.8341,-2.5079601,1.8592401,0.820391,1.24304,0.0026938,4.9e-06,21,25,73.867897,-9999.0,0.0,0.0,0.0,0.0,0.1,0.33507,0.744644,0.435549,0.21879,0.395971,20.6457996,0.700282,2,182,1656,37.8758011
118734,16309.6522783,657.5027327,0.0,0.0,0.0,0.0,0,13,0.815823,-2.47523,1.87579,0.819792,1.2174799,0.0030811,4.9e-06,18,25,73.8644028,-9999.0,0.0,0.0,0.0,0.0,0.1,0.392068,0.744644,0.434857,0.218425,0.397698,20.6417999,0.738479,2,183,1660,38.157299
118735,16407.5358074,748.7528541299998,0.0,0.0,0.0,0.0,0,13,0.815823,-2.47523,1.87579,0.818722,1.2174799,0.0034367,4.9e-06,16,26,73.8597031,-9999.0,0.0,0.0,0.0,0.0,0.1,0.392068,0.742215,0.431382,0.216592,0.397698,20.6382999,0.713014,2,186,1667,38.157299
118736,16508.6251731,902.19278962,0.0,0.0,0.0,0.0,0,12,0.815823,-2.47523,1.87579,0.817094,1.19033,0.0037436,4.9e-06,14,26,73.8537979,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442094,0.742215,0.428347,0.21499,0.399534,20.6352997,0.725747,2,185,1674,38.4542999
119679,15462.3484215,995.73720097,0.0,0.0,0.0,0.0,0,22,0.907457,-2.7290399,1.98219,0.817451,1.53782,0.0029682,6e-06,14,27,73.8883972,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442238,0.75697,0.494462,0.249768,0.376043,20.7458992,0.432901,2,179,1640,38.7980995
119680,15428.4377867,925.64928642,0.0,0.0,0.0,0.0,0,23,0.907457,-2.7290399,1.98219,0.817943,1.52504,0.0031298,6e-06,14,27,73.8890991,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442238,0.75697,0.500713,0.253046,0.376907,20.7418995,0.420169,2,178,1638,38.7761993
119681,15398.5118233,920.4132927700001,0.0,0.0,0.0,0.0,0,24,0.903937,-2.6957099,1.9589601,0.818391,1.52504,0.0033395,6e-06,13,26,73.8902969,-9999.0,0.0,0.0,0.0,0.0,0.1,0.458282,0.75697,0.507284,0.256489,0.376907,20.7374992,0.458366,2,179,1637,39.0153008
119682,15372.5938022,981.06812076,0.0,0.0,0.0,0.0,0,24,0.903937,-2.6957099,1.9589601,0.819595,1.52504,0.0035835,5.9e-06,12,26,73.891098,-9999.0,0.0,0.0,0.0,0.0,0.1,0.458282,0.75697,0.514161,0.260091,0.376907,20.7336998,0.432901,2,180,1637,39.0153008
119711,16357.3647441,967.0897857000001,0.0,0.0,0.0,0.0,0,14,0.846907,-2.4893601,1.91992,0.820207,1.24304,0.002132,5.7e-06,25,24,73.8914032,-9999.0,0.0,0.0,0.0,0.0,0.1,0.303025,0.744644,0.43922,0.220725,0.395971,20.6420002,0.700282,2,181,1652,37.5649986
119712,16447.3662087,901.98871759,0.0,0.0,0.0,0.0,0,14,0.846907,-2.4893601,1.91992,0.819591,1.24304,0.0025063,5.7e-06,23,24,73.8895035,-9999.0,0.0,0.0,0.0,0.0,0.1,0.303025,0.744644,0.434857,0.218425,0.395971,20.6373997,0.725747,2,182,1656,37.5649986
119713,16540.6568502,903.82777105,0.0,0.0,0.0,0.0,0,13,0.82418,-2.4506199,1.93569,0.819085,1.2174799,0.0028654,5.7e-06,21,24,73.8867035,-9999.0,0.0,0.0,0.0,0.0,0.1,0.36071,0.744644,0.430916,0.216346,0.397698,20.6331997,0.713014,2,183,1659,37.8616982
119714,16637.1813379,972.22715082,0.0,0.0,0.0,0.0,0,12,0.82418,-2.4506199,1.93569,0.817903,1.2174799,0.0032044,5.7e-06,18,24,73.8825989,-9999.0,0.0,0.0,0.0,0.0,0.1,0.36071,0.742215,0.427409,0.214495,0.397698,20.6296005,0.725747,2,184,1665,37.8616982
142968,19036.3280419,1041.02533707,0.0,0.0,0.0,0.0,0,37,0.6133,-2.37781,2.32638,0.728936,1.60746,0.0012199,1.1e-06,13,18,72.5078964,-9999.0,0.0,0.0,0.0,0.0,0.1,0.231259,0.724536,0.644736,0.328232,0.371336,19.0760994,0.840338,2,179,1521,37.5001984
142969,19143.1455719,976.5887914000001,0.0,0.0,0.0,0.0,0,36,0.6133,-2.37781,2.32638,0.729779,1.60746,0.0015408,1.1e-06,13,19,72.7105026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.228459,0.724536,0.633906,0.322596,0.371336,19.0459995,0.85307,2,178,1520,37.4794998
142970,19252.6169509,974.02134604,0.0,0.0,0.0,0.0,0,35,0.6133,-2.37781,2.32638,0.72923,1.61805,0.0018139,2e-06,14,20,72.918602,-9999.0,0.0,0.0,0.0,0.0,0.1,0.22004,0.724536,0.62321,0.317026,0.37062,19.0153008,0.827606,2,179,1519,37.4348984
142971,19364.6971711,1033.78406721,0.0,0.0,0.0,0.0,0,34,0.6133,-2.3569901,2.32078,0.729401,1.61805,0.001992,3.2e-06,14,20,73.1324005,-9999.0,0.0,0.0,0.0,0.0,0.1,0.22004,0.724536,0.612654,0.311528,0.37062,18.9839993,0.814873,2,179,1518,37.4939995
143942,18704.5846909,957.93347816,0.0,0.0,0.0,0.0,0,38,0.6133,-2.37781,2.32638,0.72938,1.61805,0.001117,3.7e-06,13,15,72.2522964,-9999.0,0.0,0.0,0.0,0.0,0.1,0.231259,0.722642,0.657985,0.335125,0.37062,19.1152,0.904,2,179,1523,37.5183983
143943,18809.9634644,814.01994057,0.0,0.0,0.0,0.0,0,37,0.6133,-2.37781,2.32638,0.72876,1.61805,0.0014079,2.2e-06,13,17,72.4473038,-9999.0,0.0,0.0,0.0,0.0,0.1,0.231259,0.724536,0.647067,0.329445,0.37062,19.0856991,0.916732,2,179,1522,37.5183983
143944,18918.0591658,729.80845343,0.0,0.0,0.0,0.0,0,36,0.6133,-2.37781,2.32638,0.728598,1.62839,0.0017171,1.5e-06,13,18,72.6475983,-9999.0,0.0,0.0,0.0,0.0,0.1,0.228459,0.724536,0.636276,0.323829,0.369921,19.0557995,0.916732,2,179,1521,37.5153999
143945,19028.8254938,726.3692544199998,0.0,0.0,0.0,0.0,0,35,0.6133,-2.37781,2.32638,0.729561,1.60746,0.0019774,1.6e-06,13,19,72.853302,-9999.0,0.0,0.0,0.0,0.0,0.1,0.22004,0.724536,0.62562,0.318282,0.371336,19.0252991,0.904,2,179,1520,37.4166985
143946,19142.2160876,804.73859658,0.0,0.0,0.0,0.0,0,34,0.6133,-2.3569901,2.32078,0.729965,1.61805,0.0021444,2.6e-06,13,20,73.0646973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.22004,0.724536,0.615106,0.312805,0.37062,18.9943008,0.865803,2,180,1519,37.4939995
143947,19258.1845929,944.77305417,0.0,0.0,0.0,0.0,0,34,0.6133,-2.3569901,2.32078,0.729777,1.61805,0.0022067,3.8e-06,14,21,73.2817001,-9999.0,0.0,0.0,0.0,0.0,0.1,0.205942,0.726436,0.604741,0.307405,0.37062,18.9626999,0.904,2,179,1519,37.3875008
144916,18373.6548243,1000.76937639,0.0,0.0,0.0,0.0,0,40,0.598364,-2.3902099,2.32987,0.731581,1.60746,0.0010611,7e-06,13,12,72.0009995,-9999.0,0.0,0.0,0.0,0.0,0.1,0.238429,0.722642,0.670823,0.341802,0.371336,19.1532001,0.891268,2,179,1525,37.4991989
144917,18477.5384907,788.3725387099998,0.0,0.0,0.0,0.0,0,39,0.6133,-2.37781,2.32638,0.729985,1.61805,0.0013082,5.2e-06,13,14,72.1886978,-9999.0,0.0,0.0,0.0,0.0,0.1,0.23956,0.722642,0.660573,0.336471,0.37062,19.1243,0.865803,2,179,1524,37.5794983
144918,18584.204738,605.41157476,0.0,0.0,0.0,0.0,0,38,0.6133,-2.37781,2.32638,0.729555,1.61805,0.0016032,3.6e-06,12,15,72.3812027,-9999.0,0.0,0.0,0.0,0.0,0.1,0.23956,0.724536,0.649698,0.330814,0.37062,19.0951004,0.916732,2,179,1523,37.5794983
144919,18693.605934,486.32817101,0.0,0.0,0.0,0.0,0,37,0.6133,-2.37781,2.32638,0.728845,1.60746,0.0018975,2.5e-06,13,17,72.5790024,-9999.0,0.0,0.0,0.0,0.0,0.1,0.235921,0.724536,0.638952,0.325222,0.371336,19.0653992,0.929465,2,179,1522,37.5345993
144920,18805.6943474,481.15174839,0.0,0.0,0.0,0.0,0,36,0.6133,-2.37781,2.32638,0.727863,1.60746,0.0021379,2e-06,13,18,72.7822037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.226042,0.724536,0.628341,0.319698,0.371336,19.0351009,0.916732,2,179,1521,37.4614983
144921,18920.4222193,592.87344353,0.0,0.0,0.0,0.0,0,35,0.6133,-2.3569901,2.32078,0.728782,1.60746,0.0022877,2.5e-06,13,20,72.990799,-9999.0,0.0,0.0,0.0,0.0,0.1,0.226042,0.724536,0.617873,0.314247,0.371336,19.0042992,0.929465,2,179,1520,37.5205994
144922,19037.7418311,772.3281913199999,0.0,0.0,0.0,0.0,0,34,0.6133,-2.3569901,2.32078,0.72898,1.61805,0.0023363,3.5e-06,14,21,73.205101,-9999.0,0.0,0.0,0.0,0.0,0.1,0.21005,0.726436,0.607555,0.308871,0.37062,18.9729996,0.904,2,179,1520,37.4188004
144923,19157.605568,983.0985455,0.0,0.0,0.0,0.0,0,33,0.6133,-2.3569901,2.32078,0.728906,1.61805,0.0022954,4.4e-06,14,21,73.4247971,-9999.0,0.0,0.0,0.0,0.0,0.1,0.189665,0.726436,0.597395,0.303576,0.37062,18.9412003,0.904,2,179,1519,37.2616997
145891,18145.9122619,911.2815459300001,0.0,0.0,0.0,0.0,0,39,0.598364,-2.3902099,2.32987,0.732051,1.61805,0.0011895,8.5e-06,12,11,71.9348984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245943,0.722642,0.660725,0.33655,0.37062,19.1618004,0.878535,2,179,1526,37.5723991
145892,18251.0922656,671.13781819,0.0,0.0,0.0,0.0,0,39,0.6133,-2.37781,2.32638,0.730687,1.61805,0.0014678,6.7e-06,12,12,72.1200027,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245615,0.722642,0.663453,0.337969,0.37062,19.1331997,0.85307,2,179,1525,37.6237984
145893,18359.074213,442.06095289,0.0,0.0,0.0,0.0,0,38,0.6133,-2.37781,2.32638,0.729389,1.60746,0.0017674,5.1e-06,12,14,72.3098984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245615,0.724536,0.652626,0.332337,0.371336,19.1040993,0.840338,2,179,1524,37.6055984
145894,18469.8089603,255.75339907,0.0,0.0,0.0,0.0,0,37,0.6133,-2.37781,2.32638,0.7277,1.60746,0.0020475,3.8e-06,12,16,72.5049973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.24001,0.724536,0.641928,0.326771,0.371336,19.0746002,0.916732,2,179,1523,37.5646019
145895,18583.247297,245.76760608,0.0,0.0,0.0,0.0,0,36,0.6133,-2.37781,2.32638,0.727414,1.60746,0.0022677,3e-06,13,17,72.7053986,-9999.0,0.0,0.0,0.0,0.0,0.1,0.227977,0.724536,0.631368,0.321274,0.371336,19.0445995,0.95493,2,179,1522,37.4758987
145896,18699.3400197,424.72771426,0.0,0.0,0.0,0.0,0,35,0.6133,-2.3569901,2.32078,0.727761,1.61805,0.0023992,3e-06,13,19,72.9112015,-9999.0,0.0,0.0,0.0,0.0,0.1,0.227977,0.724536,0.620951,0.31585,0.37062,19.0140991,0.929465,2,179,1521,37.5531006
145897,18818.0380019,652.21587402,0.0,0.0,0.0,0.0,0,34,0.6133,-2.3569901,2.32078,0.72846,1.60746,0.0024321,3.5e-06,14,20,73.1224976,-9999.0,0.0,0.0,0.0,0.0,0.1,0.209703,0.726436,0.610686,0.310502,0.371336,18.9831009,0.967662,2,179,1521,37.3978996
145898,18939.2922601,891.83936972,0.0,0.0,0.0,0.0,0,33,0.6133,-2.3569901,2.32078,0.728749,1.5966001,0.0023742,4.2e-06,14,21,73.3391037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.187035,0.726436,0.600578,0.305235,0.37207,18.9515991,0.85307,2,179,1520,37.2042007
146866,17918.7631278,885.62337772,0.0,0.0,0.0,0.0,0,38,0.598364,-2.4105699,2.3403201,0.732083,1.61805,0.0013289,9.9e-06,12,10,71.8634033,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245943,0.719295,0.650778,0.331376,0.37062,19.1702003,0.85307,2,179,1527,37.5031013
146867,18025.2686277,635.86215662,0.0,0.0,0.0,0.0,0,38,0.6133,-2.39342,2.3364699,0.729681,1.60746,0.0016092,8.2e-06,12,11,72.0456009,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245615,0.719295,0.656153,0.334172,0.371336,19.1417007,0.840338,2,179,1526,37.547699
146868,18134.5952856,386.40988249,0.0,0.0,0.0,0.0,0,38,0.6133,-2.39342,2.3364699,0.72894,1.60746,0.0018974,6.6e-06,12,13,72.2328033,-9999.0,0.0,0.0,0.0,0.0,0.1,0.245615,0.721258,0.655847,0.334013,0.371336,19.1128998,0.865803,2,179,1525,37.547699
146869,18246.6923918,138.94067925,0.0,0.0,0.0,0.0,0,37,0.6133,-2.39342,2.3364699,0.728604,1.60746,0.0021559,5.2e-06,12,14,72.4251022,-9999.0,0.0,0.0,0.0,0.0,0.1,0.24001,0.721258,0.645203,0.328475,0.371336,19.0835991,0.840338,2,179,1524,37.5066986
